"","state","regiao","date","casosNovos","obitosNovos","confirmed","deaths","estimated_population_2019","city_ibge_code"
"956","MA","Nordeste","2020-03-07",0,0,0,0,7075181,21
"957","MA","Nordeste","2020-03-08",0,0,0,0,7075181,21
"958","MA","Nordeste","2020-03-09",0,0,0,0,7075181,21
"959","MA","Nordeste","2020-03-10",0,0,0,0,7075181,21
"960","MA","Nordeste","2020-03-11",0,0,0,0,7075181,21
"961","MA","Nordeste","2020-03-12",0,0,0,0,7075181,21
"962","MA","Nordeste","2020-03-13",0,0,0,0,7075181,21
"963","MA","Nordeste","2020-03-14",0,0,0,0,7075181,21
"964","MA","Nordeste","2020-03-15",0,0,0,0,7075181,21
"965","MA","Nordeste","2020-03-16",0,0,0,0,7075181,21
"966","MA","Nordeste","2020-03-17",0,0,0,0,7075181,21
"967","MA","Nordeste","2020-03-18",0,0,0,0,7075181,21
"968","MA","Nordeste","2020-03-19",0,0,0,0,7075181,21
"969","MA","Nordeste","2020-03-20",0,0,0,0,7075181,21
"970","MA","Nordeste","2020-03-21",1,0,1,0,7075181,21
"971","MA","Nordeste","2020-03-22",1,0,2,0,7075181,21
"972","MA","Nordeste","2020-03-23",0,0,2,0,7075181,21
"973","MA","Nordeste","2020-03-24",6,0,8,0,7075181,21
"974","MA","Nordeste","2020-03-25",0,0,8,0,7075181,21
"975","MA","Nordeste","2020-03-26",2,0,10,0,7075181,21
"976","MA","Nordeste","2020-03-27",3,0,13,0,7075181,21
"977","MA","Nordeste","2020-03-28",1,0,14,0,7075181,21
"978","MA","Nordeste","2020-03-29",2,0,16,0,7075181,21
"979","MA","Nordeste","2020-03-30",7,1,23,1,7075181,21
"980","MA","Nordeste","2020-03-31",8,0,31,1,7075181,21
"981","MA","Nordeste","2020-04-01",21,0,52,1,7075181,21
"982","MA","Nordeste","2020-04-02",19,0,71,1,7075181,21
"983","MA","Nordeste","2020-04-03",10,0,81,1,7075181,21
"984","MA","Nordeste","2020-04-04",7,0,88,1,7075181,21
"985","MA","Nordeste","2020-04-05",8,1,96,2,7075181,21
"986","MA","Nordeste","2020-04-06",37,0,133,2,7075181,21
"987","MA","Nordeste","2020-04-07",39,2,172,4,7075181,21
"988","MA","Nordeste","2020-04-08",58,7,230,11,7075181,21
"989","MA","Nordeste","2020-04-09",43,1,273,12,7075181,21
"990","MA","Nordeste","2020-04-10",20,4,293,16,7075181,21
"991","MA","Nordeste","2020-04-11",51,5,344,21,7075181,21
"992","MA","Nordeste","2020-04-12",54,3,398,24,7075181,21
"993","MA","Nordeste","2020-04-13",47,3,445,27,7075181,21
"994","MA","Nordeste","2020-04-14",33,5,478,32,7075181,21
"995","MA","Nordeste","2020-04-15",152,2,630,34,7075181,21
"996","MA","Nordeste","2020-04-16",65,3,695,37,7075181,21
"997","MA","Nordeste","2020-04-17",102,3,797,40,7075181,21
"998","MA","Nordeste","2020-04-18",243,4,1040,44,7075181,21
"999","MA","Nordeste","2020-04-19",165,4,1205,48,7075181,21
"1000","MA","Nordeste","2020-04-20",115,6,1320,54,7075181,21
"1001","MA","Nordeste","2020-04-21",76,6,1396,60,7075181,21
"1002","MA","Nordeste","2020-04-22",208,6,1604,66,7075181,21
"1003","MA","Nordeste","2020-04-23",153,10,1757,76,7075181,21
"1004","MA","Nordeste","2020-04-24",194,12,1951,88,7075181,21
"1005","MA","Nordeste","2020-04-25",154,12,2105,100,7075181,21
"1006","MA","Nordeste","2020-04-26",118,12,2223,112,7075181,21
"1007","MA","Nordeste","2020-04-27",187,13,2410,125,7075181,21
"1008","MA","Nordeste","2020-04-28",118,20,2528,145,7075181,21
"1009","MA","Nordeste","2020-04-29",276,21,2804,166,7075181,21
"1010","MA","Nordeste","2020-04-30",386,18,3190,184,7075181,21
"1011","MA","Nordeste","2020-05-01",316,20,3506,204,7075181,21
"1012","MA","Nordeste","2020-05-02",299,20,3805,224,7075181,21
"1013","MA","Nordeste","2020-05-03",235,13,4040,237,7075181,21
"1014","MA","Nordeste","2020-05-04",187,12,4227,249,7075181,21
"1015","MA","Nordeste","2020-05-05",303,22,4530,271,7075181,21
"1016","MA","Nordeste","2020-05-06",498,20,5028,291,7075181,21
"1017","MA","Nordeste","2020-05-07",361,14,5389,305,7075181,21
"1018","MA","Nordeste","2020-05-08",520,25,5909,330,7075181,21
"1019","MA","Nordeste","2020-05-09",856,25,6765,355,7075181,21
"1020","MA","Nordeste","2020-05-10",834,24,7599,379,7075181,21
"1021","MG","Sudeste","2020-01-30",0,0,0,0,21168791,31
"1022","MG","Sudeste","2020-01-31",0,0,0,0,21168791,31
"1023","MG","Sudeste","2020-02-01",0,0,0,0,21168791,31
"1024","MG","Sudeste","2020-02-02",0,0,0,0,21168791,31
"1025","MG","Sudeste","2020-02-03",0,0,0,0,21168791,31
"1026","MG","Sudeste","2020-02-04",0,0,0,0,21168791,31
"1027","MG","Sudeste","2020-02-05",0,0,0,0,21168791,31
"1028","MG","Sudeste","2020-02-06",0,0,0,0,21168791,31
"1029","MG","Sudeste","2020-02-07",0,0,0,0,21168791,31
"1030","MG","Sudeste","2020-02-08",0,0,0,0,21168791,31
"1031","MG","Sudeste","2020-02-09",0,0,0,0,21168791,31
"1032","MG","Sudeste","2020-02-10",0,0,0,0,21168791,31
"1033","MG","Sudeste","2020-02-11",0,0,0,0,21168791,31
"1034","MG","Sudeste","2020-02-12",0,0,0,0,21168791,31
"1035","MG","Sudeste","2020-02-13",0,0,0,0,21168791,31
"1036","MG","Sudeste","2020-02-14",0,0,0,0,21168791,31
"1037","MG","Sudeste","2020-02-15",0,0,0,0,21168791,31
"1038","MG","Sudeste","2020-02-16",0,0,0,0,21168791,31
"1039","MG","Sudeste","2020-02-17",0,0,0,0,21168791,31
"1040","MG","Sudeste","2020-02-18",0,0,0,0,21168791,31
"1041","MG","Sudeste","2020-02-19",0,0,0,0,21168791,31
"1042","MG","Sudeste","2020-02-20",0,0,0,0,21168791,31
"1043","MG","Sudeste","2020-02-21",0,0,0,0,21168791,31
"1044","MG","Sudeste","2020-02-22",0,0,0,0,21168791,31
"1045","MG","Sudeste","2020-02-23",0,0,0,0,21168791,31
"1046","MG","Sudeste","2020-02-24",0,0,0,0,21168791,31
"1047","MG","Sudeste","2020-02-25",0,0,0,0,21168791,31
"1048","MG","Sudeste","2020-02-26",0,0,0,0,21168791,31
"1049","MG","Sudeste","2020-02-27",0,0,0,0,21168791,31
"1050","MG","Sudeste","2020-02-28",0,0,0,0,21168791,31
"1051","MG","Sudeste","2020-02-29",0,0,0,0,21168791,31
"1052","MG","Sudeste","2020-03-01",0,0,0,0,21168791,31
"1053","MG","Sudeste","2020-03-02",0,0,0,0,21168791,31
"1054","MG","Sudeste","2020-03-03",0,0,0,0,21168791,31
"1055","MG","Sudeste","2020-03-04",0,0,0,0,21168791,31
"1056","MG","Sudeste","2020-03-05",0,0,0,0,21168791,31
"1057","MG","Sudeste","2020-03-06",0,0,0,0,21168791,31
"1058","MG","Sudeste","2020-03-07",0,0,0,0,21168791,31
"1059","MG","Sudeste","2020-03-08",1,0,1,0,21168791,31
"1060","MG","Sudeste","2020-03-09",0,0,1,0,21168791,31
"1061","MG","Sudeste","2020-03-10",0,0,1,0,21168791,31
"1062","MG","Sudeste","2020-03-11",0,0,1,0,21168791,31
"1063","MG","Sudeste","2020-03-12",0,0,1,0,21168791,31
"1064","MG","Sudeste","2020-03-13",1,0,2,0,21168791,31
"1065","MG","Sudeste","2020-03-14",0,0,2,0,21168791,31
"1066","MG","Sudeste","2020-03-15",0,0,2,0,21168791,31
"1067","MG","Sudeste","2020-03-16",3,0,5,0,21168791,31
"1068","MG","Sudeste","2020-03-17",2,0,7,0,21168791,31
"1069","MG","Sudeste","2020-03-18",8,0,15,0,21168791,31
"1070","MG","Sudeste","2020-03-19",14,0,29,0,21168791,31
"1071","MG","Sudeste","2020-03-20",6,0,35,0,21168791,31
"1072","MG","Sudeste","2020-03-21",3,0,38,0,21168791,31
"1073","MG","Sudeste","2020-03-22",45,0,83,0,21168791,31
"1074","MG","Sudeste","2020-03-23",45,0,128,0,21168791,31
"1075","MG","Sudeste","2020-03-24",2,0,130,0,21168791,31
"1076","MG","Sudeste","2020-03-25",3,0,133,0,21168791,31
"1077","MG","Sudeste","2020-03-26",20,0,153,0,21168791,31
"1078","MG","Sudeste","2020-03-27",36,0,189,0,21168791,31
"1079","MG","Sudeste","2020-03-28",16,0,205,0,21168791,31
"1080","MG","Sudeste","2020-03-29",26,0,231,0,21168791,31
"1081","MG","Sudeste","2020-03-30",30,1,261,1,21168791,31
"1082","MG","Sudeste","2020-03-31",14,1,275,2,21168791,31
"1083","MG","Sudeste","2020-04-01",39,1,314,3,21168791,31
"1084","MG","Sudeste","2020-04-02",56,1,370,4,21168791,31
"1085","MG","Sudeste","2020-04-03",27,2,397,6,21168791,31
"1086","MG","Sudeste","2020-04-04",33,0,430,6,21168791,31
"1087","MG","Sudeste","2020-04-05",68,0,498,6,21168791,31
"1088","MG","Sudeste","2020-04-06",27,3,525,9,21168791,31
"1089","MG","Sudeste","2020-04-07",34,2,559,11,21168791,31
"1090","MG","Sudeste","2020-04-08",55,3,614,14,21168791,31
"1091","MG","Sudeste","2020-04-09",41,1,655,15,21168791,31
"1092","MG","Sudeste","2020-04-10",43,2,698,17,21168791,31
"1093","MG","Sudeste","2020-04-11",52,0,750,17,21168791,31
"1094","MG","Sudeste","2020-04-12",56,3,806,20,21168791,31
"1095","MG","Sudeste","2020-04-13",9,3,815,23,21168791,31
"1096","MG","Sudeste","2020-04-14",69,4,884,27,21168791,31
"1097","MG","Sudeste","2020-04-15",19,3,903,30,21168791,31
"1098","MG","Sudeste","2020-04-16",55,3,958,33,21168791,31
"1099","MG","Sudeste","2020-04-17",63,2,1021,35,21168791,31
"1100","MG","Sudeste","2020-04-18",56,4,1077,39,21168791,31
"1101","MG","Sudeste","2020-04-19",77,0,1154,39,21168791,31
"1102","MG","Sudeste","2020-04-20",35,2,1189,41,21168791,31
"1103","MG","Sudeste","2020-04-21",41,3,1230,44,21168791,31
"1104","MG","Sudeste","2020-04-22",53,3,1283,47,21168791,31
"1105","MG","Sudeste","2020-04-23",25,4,1308,51,21168791,31
"1106","MG","Sudeste","2020-04-24",111,3,1419,54,21168791,31
"1107","MG","Sudeste","2020-04-25",62,4,1481,58,21168791,31
"1108","MG","Sudeste","2020-04-26",67,3,1548,61,21168791,31
"1109","MG","Sudeste","2020-04-27",38,1,1586,62,21168791,31
"1110","MG","Sudeste","2020-04-28",63,9,1649,71,21168791,31
"1111","MG","Sudeste","2020-04-29",109,9,1758,80,21168791,31
"1112","MG","Sudeste","2020-04-30",69,2,1827,82,21168791,31
"1113","MG","Sudeste","2020-05-01",108,6,1935,88,21168791,31
"1114","MG","Sudeste","2020-05-02",88,0,2023,88,21168791,31
"1115","MG","Sudeste","2020-05-03",95,1,2118,89,21168791,31
"1116","MG","Sudeste","2020-05-04",229,1,2347,90,21168791,31
"1117","MG","Sudeste","2020-05-05",105,4,2452,94,21168791,31
"1118","MG","Sudeste","2020-05-06",153,3,2605,97,21168791,31
"1119","MG","Sudeste","2020-05-07",165,9,2770,106,21168791,31
"1120","MG","Sudeste","2020-05-08",173,5,2943,111,21168791,31
"1121","MG","Sudeste","2020-05-09",180,7,3123,118,21168791,31
"1122","MG","Sudeste","2020-05-10",114,1,3237,119,21168791,31
"1123","MS","Centro-Oeste","2020-01-30",0,0,0,0,2778986,50
"1124","MS","Centro-Oeste","2020-01-31",0,0,0,0,2778986,50
"1125","MS","Centro-Oeste","2020-02-01",0,0,0,0,2778986,50
"1126","MS","Centro-Oeste","2020-02-02",0,0,0,0,2778986,50
"1127","MS","Centro-Oeste","2020-02-03",0,0,0,0,2778986,50
"1128","MS","Centro-Oeste","2020-02-04",0,0,0,0,2778986,50
"1129","MS","Centro-Oeste","2020-02-05",0,0,0,0,2778986,50
"1130","MS","Centro-Oeste","2020-02-06",0,0,0,0,2778986,50
"1131","MS","Centro-Oeste","2020-02-07",0,0,0,0,2778986,50
"1132","MS","Centro-Oeste","2020-02-08",0,0,0,0,2778986,50
"1133","MS","Centro-Oeste","2020-02-09",0,0,0,0,2778986,50
"1134","MS","Centro-Oeste","2020-02-10",0,0,0,0,2778986,50
"1135","MS","Centro-Oeste","2020-02-11",0,0,0,0,2778986,50
"1136","MS","Centro-Oeste","2020-02-12",0,0,0,0,2778986,50
"1137","MS","Centro-Oeste","2020-02-13",0,0,0,0,2778986,50
"1138","MS","Centro-Oeste","2020-02-14",0,0,0,0,2778986,50
"1139","MS","Centro-Oeste","2020-02-15",0,0,0,0,2778986,50
"1140","MS","Centro-Oeste","2020-02-16",0,0,0,0,2778986,50
"1141","MS","Centro-Oeste","2020-02-17",0,0,0,0,2778986,50
"1142","MS","Centro-Oeste","2020-02-18",0,0,0,0,2778986,50
"1143","MS","Centro-Oeste","2020-02-19",0,0,0,0,2778986,50
"1144","MS","Centro-Oeste","2020-02-20",0,0,0,0,2778986,50
"1145","MS","Centro-Oeste","2020-02-21",0,0,0,0,2778986,50
"1146","MS","Centro-Oeste","2020-02-22",0,0,0,0,2778986,50
"1147","MS","Centro-Oeste","2020-02-23",0,0,0,0,2778986,50
"1148","MS","Centro-Oeste","2020-02-24",0,0,0,0,2778986,50
"1149","MS","Centro-Oeste","2020-02-25",0,0,0,0,2778986,50
"1150","MS","Centro-Oeste","2020-02-26",0,0,0,0,2778986,50
"1151","MS","Centro-Oeste","2020-02-27",0,0,0,0,2778986,50
"1152","MS","Centro-Oeste","2020-02-28",0,0,0,0,2778986,50
"1153","MS","Centro-Oeste","2020-02-29",0,0,0,0,2778986,50
"1154","MS","Centro-Oeste","2020-03-01",0,0,0,0,2778986,50
"1155","MS","Centro-Oeste","2020-03-02",0,0,0,0,2778986,50
"1156","MS","Centro-Oeste","2020-03-03",0,0,0,0,2778986,50
"1157","MS","Centro-Oeste","2020-03-04",0,0,0,0,2778986,50
"1158","MS","Centro-Oeste","2020-03-05",0,0,0,0,2778986,50
"1159","MS","Centro-Oeste","2020-03-06",0,0,0,0,2778986,50
"1160","MS","Centro-Oeste","2020-03-07",0,0,0,0,2778986,50
"1161","MS","Centro-Oeste","2020-03-08",0,0,0,0,2778986,50
"1162","MS","Centro-Oeste","2020-03-09",0,0,0,0,2778986,50
"1163","MS","Centro-Oeste","2020-03-10",0,0,0,0,2778986,50
"1164","MS","Centro-Oeste","2020-03-11",0,0,0,0,2778986,50
"1165","MS","Centro-Oeste","2020-03-12",0,0,0,0,2778986,50
"1166","MS","Centro-Oeste","2020-03-13",0,0,0,0,2778986,50
"1167","MS","Centro-Oeste","2020-03-14",0,0,0,0,2778986,50
"1168","MS","Centro-Oeste","2020-03-15",0,0,0,0,2778986,50
"1169","MS","Centro-Oeste","2020-03-16",2,0,2,0,2778986,50
"1170","MS","Centro-Oeste","2020-03-17",2,0,4,0,2778986,50
"1171","MS","Centro-Oeste","2020-03-18",3,0,7,0,2778986,50
"1172","MS","Centro-Oeste","2020-03-19",0,0,7,0,2778986,50
"1173","MS","Centro-Oeste","2020-03-20",2,0,9,0,2778986,50
"1174","MS","Centro-Oeste","2020-03-21",7,0,16,0,2778986,50
"1175","MS","Centro-Oeste","2020-03-22",5,0,21,0,2778986,50
"1176","MS","Centro-Oeste","2020-03-23",0,0,21,0,2778986,50
"1177","MS","Centro-Oeste","2020-03-24",2,0,23,0,2778986,50
"1178","MS","Centro-Oeste","2020-03-25",1,0,24,0,2778986,50
"1179","MS","Centro-Oeste","2020-03-26",1,0,25,0,2778986,50
"1180","MS","Centro-Oeste","2020-03-27",3,0,28,0,2778986,50
"1181","MS","Centro-Oeste","2020-03-28",3,0,31,0,2778986,50
"1182","MS","Centro-Oeste","2020-03-29",5,0,36,0,2778986,50
"1183","MS","Centro-Oeste","2020-03-30",8,0,44,0,2778986,50
"1184","MS","Centro-Oeste","2020-03-31",4,1,48,1,2778986,50
"1185","MS","Centro-Oeste","2020-04-01",3,0,51,1,2778986,50
"1186","MS","Centro-Oeste","2020-04-02",2,0,53,1,2778986,50
"1187","MS","Centro-Oeste","2020-04-03",7,0,60,1,2778986,50
"1188","MS","Centro-Oeste","2020-04-04",2,0,62,1,2778986,50
"1189","MS","Centro-Oeste","2020-04-05",3,0,65,1,2778986,50
"1190","MS","Centro-Oeste","2020-04-06",1,0,66,1,2778986,50
"1191","MS","Centro-Oeste","2020-04-07",14,1,80,2,2778986,50
"1192","MS","Centro-Oeste","2020-04-08",5,0,85,2,2778986,50
"1193","MS","Centro-Oeste","2020-04-09",4,0,89,2,2778986,50
"1194","MS","Centro-Oeste","2020-04-10",8,0,97,2,2778986,50
"1195","MS","Centro-Oeste","2020-04-11",3,0,100,2,2778986,50
"1196","MS","Centro-Oeste","2020-04-12",1,0,101,2,2778986,50
"1197","MS","Centro-Oeste","2020-04-13",12,2,113,4,2778986,50
"1198","MS","Centro-Oeste","2020-04-14",2,0,115,4,2778986,50
"1199","MS","Centro-Oeste","2020-04-15",6,0,121,4,2778986,50
"1200","MS","Centro-Oeste","2020-04-16",10,1,131,5,2778986,50
"1201","MS","Centro-Oeste","2020-04-17",12,0,143,5,2778986,50
"1202","MS","Centro-Oeste","2020-04-18",18,0,161,5,2778986,50
"1203","MS","Centro-Oeste","2020-04-19",7,0,168,5,2778986,50
"1204","MS","Centro-Oeste","2020-04-20",3,0,171,5,2778986,50
"1205","MS","Centro-Oeste","2020-04-21",2,1,173,6,2778986,50
"1206","MS","Centro-Oeste","2020-04-22",2,0,175,6,2778986,50
"1207","MS","Centro-Oeste","2020-04-23",11,1,186,7,2778986,50
"1208","MS","Centro-Oeste","2020-04-24",27,0,213,7,2778986,50
"1209","MS","Centro-Oeste","2020-04-25",4,0,217,7,2778986,50
"1210","MS","Centro-Oeste","2020-04-26",17,0,234,7,2778986,50
"1211","MS","Centro-Oeste","2020-04-27",4,2,238,9,2778986,50
"1212","MS","Centro-Oeste","2020-04-28",2,0,240,9,2778986,50
"1213","MS","Centro-Oeste","2020-04-29",9,0,249,9,2778986,50
"1214","MS","Centro-Oeste","2020-04-30",6,0,255,9,2778986,50
"1215","MS","Centro-Oeste","2020-05-01",6,0,261,9,2778986,50
"1216","MS","Centro-Oeste","2020-05-02",5,0,266,9,2778986,50
"1217","MS","Centro-Oeste","2020-05-03",6,1,272,10,2778986,50
"1218","MS","Centro-Oeste","2020-05-04",2,0,274,10,2778986,50
"1219","MS","Centro-Oeste","2020-05-05",9,0,283,10,2778986,50
"1220","MS","Centro-Oeste","2020-05-06",5,0,288,10,2778986,50
"1221","MS","Centro-Oeste","2020-05-07",23,0,311,10,2778986,50
"1222","MS","Centro-Oeste","2020-05-08",15,1,326,11,2778986,50
"1223","MS","Centro-Oeste","2020-05-09",20,0,346,11,2778986,50
"1224","MS","Centro-Oeste","2020-05-10",16,0,362,11,2778986,50
"1225","MT","Centro-Oeste","2020-01-30",0,0,0,0,3484466,51
"1226","MT","Centro-Oeste","2020-01-31",0,0,0,0,3484466,51
"1227","MT","Centro-Oeste","2020-02-01",0,0,0,0,3484466,51
"1228","MT","Centro-Oeste","2020-02-02",0,0,0,0,3484466,51
"1229","MT","Centro-Oeste","2020-02-03",0,0,0,0,3484466,51
"1230","MT","Centro-Oeste","2020-02-04",0,0,0,0,3484466,51
"1231","MT","Centro-Oeste","2020-02-05",0,0,0,0,3484466,51
"1232","MT","Centro-Oeste","2020-02-06",0,0,0,0,3484466,51
"1233","MT","Centro-Oeste","2020-02-07",0,0,0,0,3484466,51
"1234","MT","Centro-Oeste","2020-02-08",0,0,0,0,3484466,51
"1235","MT","Centro-Oeste","2020-02-09",0,0,0,0,3484466,51
"1236","MT","Centro-Oeste","2020-02-10",0,0,0,0,3484466,51
"1237","MT","Centro-Oeste","2020-02-11",0,0,0,0,3484466,51
"1238","MT","Centro-Oeste","2020-02-12",0,0,0,0,3484466,51
"1239","MT","Centro-Oeste","2020-02-13",0,0,0,0,3484466,51
"1240","MT","Centro-Oeste","2020-02-14",0,0,0,0,3484466,51
"1241","MT","Centro-Oeste","2020-02-15",0,0,0,0,3484466,51
"1242","MT","Centro-Oeste","2020-02-16",0,0,0,0,3484466,51
"1243","MT","Centro-Oeste","2020-02-17",0,0,0,0,3484466,51
"1244","MT","Centro-Oeste","2020-02-18",0,0,0,0,3484466,51
"1245","MT","Centro-Oeste","2020-02-19",0,0,0,0,3484466,51
"1246","MT","Centro-Oeste","2020-02-20",0,0,0,0,3484466,51
"1247","MT","Centro-Oeste","2020-02-21",0,0,0,0,3484466,51
"1248","MT","Centro-Oeste","2020-02-22",0,0,0,0,3484466,51
"1249","MT","Centro-Oeste","2020-02-23",0,0,0,0,3484466,51
"1250","MT","Centro-Oeste","2020-02-24",0,0,0,0,3484466,51
"1251","MT","Centro-Oeste","2020-02-25",0,0,0,0,3484466,51
"1252","MT","Centro-Oeste","2020-02-26",0,0,0,0,3484466,51
"1253","MT","Centro-Oeste","2020-02-27",0,0,0,0,3484466,51
"1254","MT","Centro-Oeste","2020-02-28",0,0,0,0,3484466,51
"1255","MT","Centro-Oeste","2020-02-29",0,0,0,0,3484466,51
"1256","MT","Centro-Oeste","2020-03-01",0,0,0,0,3484466,51
"1257","MT","Centro-Oeste","2020-03-02",0,0,0,0,3484466,51
"1258","MT","Centro-Oeste","2020-03-03",0,0,0,0,3484466,51
"1259","MT","Centro-Oeste","2020-03-04",0,0,0,0,3484466,51
"1260","MT","Centro-Oeste","2020-03-05",0,0,0,0,3484466,51
"1261","MT","Centro-Oeste","2020-03-06",0,0,0,0,3484466,51
"1262","MT","Centro-Oeste","2020-03-07",0,0,0,0,3484466,51
"1263","MT","Centro-Oeste","2020-03-08",0,0,0,0,3484466,51
"1264","MT","Centro-Oeste","2020-03-09",0,0,0,0,3484466,51
"1265","MT","Centro-Oeste","2020-03-10",0,0,0,0,3484466,51
"1266","MT","Centro-Oeste","2020-03-11",0,0,0,0,3484466,51
"1267","MT","Centro-Oeste","2020-03-12",0,0,0,0,3484466,51
"1268","MT","Centro-Oeste","2020-03-13",0,0,0,0,3484466,51
"1269","MT","Centro-Oeste","2020-03-14",0,0,0,0,3484466,51
"1270","MT","Centro-Oeste","2020-03-15",0,0,0,0,3484466,51
"1271","MT","Centro-Oeste","2020-03-16",0,0,0,0,3484466,51
"1272","MT","Centro-Oeste","2020-03-17",0,0,0,0,3484466,51
"1273","MT","Centro-Oeste","2020-03-18",0,0,0,0,3484466,51
"1274","MT","Centro-Oeste","2020-03-19",0,0,0,0,3484466,51
"1275","MT","Centro-Oeste","2020-03-20",1,0,1,0,3484466,51
"1276","MT","Centro-Oeste","2020-03-21",1,0,2,0,3484466,51
"1277","MT","Centro-Oeste","2020-03-22",0,0,2,0,3484466,51
"1278","MT","Centro-Oeste","2020-03-23",0,0,2,0,3484466,51
"1279","MT","Centro-Oeste","2020-03-24",5,0,7,0,3484466,51
"1280","MT","Centro-Oeste","2020-03-25",1,0,8,0,3484466,51
"1281","MT","Centro-Oeste","2020-03-26",3,0,11,0,3484466,51
"1282","MT","Centro-Oeste","2020-03-27",0,0,11,0,3484466,51
"1283","MT","Centro-Oeste","2020-03-28",2,0,13,0,3484466,51
"1284","MT","Centro-Oeste","2020-03-29",3,0,16,0,3484466,51
"1285","MT","Centro-Oeste","2020-03-30",2,0,18,0,3484466,51
"1286","MT","Centro-Oeste","2020-03-31",7,0,25,0,3484466,51
"1287","MT","Centro-Oeste","2020-04-01",2,0,27,0,3484466,51
"1288","MT","Centro-Oeste","2020-04-02",9,0,36,0,3484466,51
"1289","MT","Centro-Oeste","2020-04-03",8,1,44,1,3484466,51
"1290","MT","Centro-Oeste","2020-04-04",12,0,56,1,3484466,51
"1291","MT","Centro-Oeste","2020-04-05",4,0,60,1,3484466,51
"1292","MT","Centro-Oeste","2020-04-06",16,0,76,1,3484466,51
"1293","MT","Centro-Oeste","2020-04-07",2,0,78,1,3484466,51
"1294","MT","Centro-Oeste","2020-04-08",12,0,90,1,3484466,51
"1295","MT","Centro-Oeste","2020-04-09",18,1,108,2,3484466,51
"1296","MT","Centro-Oeste","2020-04-10",4,0,112,2,3484466,51
"1297","MT","Centro-Oeste","2020-04-11",9,1,121,3,3484466,51
"1298","MT","Centro-Oeste","2020-04-12",2,0,123,3,3484466,51
"1299","MT","Centro-Oeste","2020-04-13",11,1,134,4,3484466,51
"1300","MT","Centro-Oeste","2020-04-14",4,0,138,4,3484466,51
"1301","MT","Centro-Oeste","2020-04-15",13,0,151,4,3484466,51
"1302","MT","Centro-Oeste","2020-04-16",5,1,156,5,3484466,51
"1303","MT","Centro-Oeste","2020-04-17",6,0,162,5,3484466,51
"1304","MT","Centro-Oeste","2020-04-18",9,0,171,5,3484466,51
"1305","MT","Centro-Oeste","2020-04-19",3,0,174,5,3484466,51
"1306","MT","Centro-Oeste","2020-04-20",7,1,181,6,3484466,51
"1307","MT","Centro-Oeste","2020-04-21",0,0,181,6,3484466,51
"1308","MT","Centro-Oeste","2020-04-22",2,0,183,6,3484466,51
"1309","MT","Centro-Oeste","2020-04-23",38,1,221,7,3484466,51
"1310","MT","Centro-Oeste","2020-04-24",19,1,240,8,3484466,51
"1311","MT","Centro-Oeste","2020-04-25",7,1,247,9,3484466,51
"1312","MT","Centro-Oeste","2020-04-26",3,0,250,9,3484466,51
"1313","MT","Centro-Oeste","2020-04-27",7,1,257,10,3484466,51
"1314","MT","Centro-Oeste","2020-04-28",4,1,261,11,3484466,51
"1315","MT","Centro-Oeste","2020-04-29",31,0,292,11,3484466,51
"1316","MT","Centro-Oeste","2020-04-30",5,0,297,11,3484466,51
"1317","MT","Centro-Oeste","2020-05-01",23,0,320,11,3484466,51
"1318","MT","Centro-Oeste","2020-05-02",11,1,331,12,3484466,51
"1319","MT","Centro-Oeste","2020-05-03",6,0,337,12,3484466,51
"1320","MT","Centro-Oeste","2020-05-04",7,1,344,13,3484466,51
"1321","MT","Centro-Oeste","2020-05-05",21,0,365,13,3484466,51
"1322","MT","Centro-Oeste","2020-05-06",14,0,379,13,3484466,51
"1323","MT","Centro-Oeste","2020-05-07",38,0,417,13,3484466,51
"1324","MT","Centro-Oeste","2020-05-08",40,1,457,14,3484466,51
"1325","MT","Centro-Oeste","2020-05-09",45,2,502,16,3484466,51
"1326","MT","Centro-Oeste","2020-05-10",17,2,519,18,3484466,51
"1327","PA","Norte","2020-01-30",0,0,0,0,8602865,15
"1328","PA","Norte","2020-01-31",0,0,0,0,8602865,15
"1329","PA","Norte","2020-02-01",0,0,0,0,8602865,15
"1330","PA","Norte","2020-02-02",0,0,0,0,8602865,15
"1331","PA","Norte","2020-02-03",0,0,0,0,8602865,15
"1332","PA","Norte","2020-02-04",0,0,0,0,8602865,15
"1333","PA","Norte","2020-02-05",0,0,0,0,8602865,15
"1334","PA","Norte","2020-02-06",0,0,0,0,8602865,15
"1335","PA","Norte","2020-02-07",0,0,0,0,8602865,15
"1336","PA","Norte","2020-02-08",0,0,0,0,8602865,15
"1337","PA","Norte","2020-02-09",0,0,0,0,8602865,15
"1338","PA","Norte","2020-02-10",0,0,0,0,8602865,15
"1339","PA","Norte","2020-02-11",0,0,0,0,8602865,15
"1340","PA","Norte","2020-02-12",0,0,0,0,8602865,15
"1341","PA","Norte","2020-02-13",0,0,0,0,8602865,15
"1342","PA","Norte","2020-02-14",0,0,0,0,8602865,15
"1343","PA","Norte","2020-02-15",0,0,0,0,8602865,15
"1344","PA","Norte","2020-02-16",0,0,0,0,8602865,15
"1345","PA","Norte","2020-02-17",0,0,0,0,8602865,15
"1346","PA","Norte","2020-02-18",0,0,0,0,8602865,15
"1347","PA","Norte","2020-02-19",0,0,0,0,8602865,15
"1348","PA","Norte","2020-02-20",0,0,0,0,8602865,15
